probe_model,split_mode,feature_set,target,mean_r2,mean_mse,n_train,n_test,n_val,train_seconds,epochs
mlp,episode,continuous,current_action,0.3593637152232541,0.10814958628933821,3289126,941386,476711,57.860255002975464,107.0
mlp,episode,continuous,future_action_mean,0.34407256330628816,0.10715743547154312,3289126,941386,476711,32.33010983467102,56.0
ridge,episode,continuous,current_action,0.2505621247492912,0.1502586187614733,3289126,941386,476711,0.3589439392089844,
ridge,episode,continuous,future_action_mean,0.23728601447280634,0.1446489937092955,3289126,941386,476711,0.11698222160339355,
