probe_model,split_mode,feature_set,target,mean_r2,mean_mse,n_train,n_test,n_val,train_seconds,epochs
mlp,episode,continuous,current_action,0.5940900368620293,0.07268616236239463,5062565,1443742,722523,64.81445097923279,90.0
mlp,episode,continuous,future_action_mean,0.5724700934522519,0.06990336407286375,5062565,1443742,722523,61.12237334251404,90.0
ridge,episode,continuous,current_action,0.37047097945693114,0.14179069603680583,5062565,1443742,722523,1.0248942375183105,
ridge,episode,continuous,future_action_mean,0.3392651603056037,0.1375426067351039,5062565,1443742,722523,0.03974580764770508,
