probe_model,split_mode,feature_set,target,mean_r2,mean_mse,n_train,n_test,n_val,train_seconds,epochs
mlp,episode,continuous,current_action,0.4999473825441657,0.10248144509191183,2180590,623933,315038,12.985976457595825,39.0
mlp,episode,continuous,future_action_mean,0.47526149304472814,0.10034985378333579,2180590,623933,315038,13.502562046051025,44.0
ridge,episode,continuous,current_action,0.3536408950939323,0.1635686561028983,2180590,623933,315038,1.206855058670044,
ridge,episode,continuous,future_action_mean,0.30631212235174227,0.16268551690593475,2180590,623933,315038,0.016054153442382812,
