probe_model,split_mode,feature_set,target,mean_r2,mean_mse,n_train,n_test,n_val,train_seconds,epochs
mlp,episode,continuous,current_action,0.5042277537601539,0.09912813679366643,2150630,615373,310758,29.131280660629272,96.0
mlp,episode,continuous,future_action_mean,0.4842265752132206,0.09708500641973854,2150630,615373,310758,24.987080097198486,79.0
ridge,episode,continuous,current_action,0.3461491768314006,0.16629661706318238,2150630,615373,310758,1.8654441833496094,
ridge,episode,continuous,future_action_mean,0.30244370419600014,0.16506134338052902,2150630,615373,310758,0.022552967071533203,
