probe_model,split_mode,feature_set,target,mean_r2,mean_mse,n_train,n_test,n_val,train_seconds,epochs
mlp,episode,continuous,current_action,0.5577336504775926,0.07200152243516356,2180590,623933,315038,25.75809907913208,82.0
mlp,episode,continuous,future_action_mean,0.5474314969299025,0.07082701497354453,2180590,623933,315038,27.685171842575073,91.0
ridge,episode,continuous,current_action,0.33492564568644123,0.16877703920168113,2180590,623933,315038,0.8532719612121582,
ridge,episode,continuous,future_action_mean,0.2933730671523295,0.16764848085094805,2180590,623933,315038,0.0162198543548584,
