probe_model,split_mode,feature_set,target,action_dim,r2,avg_r2_for_target,mse,avg_mse_for_target,n_train,n_test,n_val,train_seconds,epochs,best_val_mse
mlp,episode,continuous,current_action,0,0.7815538983535224,0.558488554806184,0.04449433884599011,0.08427010367713002,2180590,623933,315038,29.84350895881653,101.0,0.08354467153549194
mlp,episode,continuous,current_action,1,0.878392406336413,0.558488554806184,0.02754025489486731,0.08427010367713002,2180590,623933,315038,29.84350895881653,101.0,0.08354467153549194
mlp,episode,continuous,current_action,2,0.8233765562822695,0.558488554806184,0.025837644465297314,0.08427010367713002,2180590,623933,315038,29.84350895881653,101.0,0.08354467153549194
mlp,episode,continuous,current_action,3,0.20787498178638864,0.558488554806184,0.003911316774455272,0.08427010367713002,2180590,623933,315038,29.84350895881653,101.0,0.08354467153549194
mlp,episode,continuous,current_action,4,0.33874716165948826,0.558488554806184,0.006047185231542798,0.08427010367713002,2180590,623933,315038,29.84350895881653,101.0,0.08354467153549194
mlp,episode,continuous,current_action,5,0.3339716844901174,0.558488554806184,0.03741887950441973,0.08427010367713002,2180590,623933,315038,29.84350895881653,101.0,0.08354467153549194
mlp,episode,continuous,current_action,6,0.545503194735089,0.558488554806184,0.44464110602333756,0.08427010367713002,2180590,623933,315038,29.84350895881653,101.0,0.08354467153549194
mlp,episode,continuous,future_action_mean,0,0.7092049324506577,0.5439490619734495,0.054405254069376956,0.08423136042771122,2180590,623933,315038,13.685774087905884,42.0,0.08325167745351791
mlp,episode,continuous,future_action_mean,1,0.8092102575092798,0.5439490619734495,0.0401643811946617,0.08423136042771122,2180590,623933,315038,13.685774087905884,42.0,0.08325167745351791
mlp,episode,continuous,future_action_mean,2,0.8270653717044427,0.5439490619734495,0.02312205120798947,0.08423136042771122,2180590,623933,315038,13.685774087905884,42.0,0.08325167745351791
mlp,episode,continuous,future_action_mean,3,0.2536773882977923,0.5439490619734495,0.0019370645360799463,0.08423136042771122,2180590,623933,315038,13.685774087905884,42.0,0.08325167745351791
mlp,episode,continuous,future_action_mean,4,0.3314360658230556,0.5439490619734495,0.004420137471206513,0.08423136042771122,2180590,623933,315038,13.685774087905884,42.0,0.08325167745351791
mlp,episode,continuous,future_action_mean,5,0.33366954043966146,0.5439490619734495,0.03324658921945871,0.08423136042771122,2180590,623933,315038,13.685774087905884,42.0,0.08325167745351791
mlp,episode,continuous,future_action_mean,6,0.5433798775892571,0.5439490619734495,0.4323240452952053,0.08423136042771122,2180590,623933,315038,13.685774087905884,42.0,0.08325167745351791
ridge,episode,continuous,current_action,0,0.6019834046123158,0.3907702747701932,0.08107027375643962,0.15858011636845643,2180590,623933,315038,1.238044023513794,,
ridge,episode,continuous,current_action,1,0.820779792136322,0.3907702747701932,0.04058768090199219,0.15858011636845643,2180590,623933,315038,1.238044023513794,,
ridge,episode,continuous,current_action,2,0.7621767370452749,0.3907702747701932,0.03479035842841654,0.15858011636845643,2180590,623933,315038,1.238044023513794,,
ridge,episode,continuous,current_action,3,0.11560024119176893,0.3907702747701932,0.004366946545574201,0.15858011636845643,2180590,623933,315038,1.238044023513794,,
ridge,episode,continuous,current_action,4,0.2391251540577416,0.3907702747701932,0.006958232713195654,0.15858011636845643,2180590,623933,315038,1.238044023513794,,
ridge,episode,continuous,current_action,5,0.10765513680734695,0.3907702747701932,0.05013382184304195,0.15858011636845643,2180590,623933,315038,1.238044023513794,,
ridge,episode,continuous,current_action,6,0.0880714575405821,0.3907702747701932,0.892153500390535,0.15858011636845643,2180590,623933,315038,1.238044023513794,,
ridge,episode,continuous,future_action_mean,0,0.4928442715191218,0.3494623552800535,0.09488447136765935,0.15727499535795536,2180590,623933,315038,0.018468856811523438,,
ridge,episode,continuous,future_action_mean,1,0.7141028629775223,0.3494623552800535,0.06018605321191068,0.15727499535795536,2180590,623933,315038,0.018468856811523438,,
ridge,episode,continuous,future_action_mean,2,0.7509535793441601,0.3494623552800535,0.033298502146887565,0.15727499535795536,2180590,623933,315038,0.018468856811523438,,
ridge,episode,continuous,future_action_mean,3,0.1177916440146598,0.3494623552800535,0.0022897531081296865,0.15727499535795536,2180590,623933,315038,0.018468856811523438,,
ridge,episode,continuous,future_action_mean,4,0.17550998138683327,0.3494623552800535,0.005451025757759892,0.15727499535795536,2180590,623933,315038,0.018468856811523438,,
ridge,episode,continuous,future_action_mean,5,0.1034515177184121,0.3494623552800535,0.0447333281528397,0.15727499535795536,2180590,623933,315038,0.018468856811523438,,
ridge,episode,continuous,future_action_mean,6,0.09158262999966504,0.3494623552800535,0.8600818337605006,0.15727499535795536,2180590,623933,315038,0.018468856811523438,,
