probe_model,split_mode,feature_set,target,action_dim,r2,avg_r2_for_target,mse,avg_mse_for_target,n_train,n_test,n_val,train_seconds,epochs,best_val_mse
mlp,episode,continuous,current_action,0,0.8778919628694384,0.6129579185206051,0.012195558064706362,0.06383732464036926,3289126,941386,476711,29.67342472076416,66.0,0.06211104243993759
mlp,episode,continuous,current_action,1,0.7469274573561187,0.6129579185206051,0.03417727106918657,0.06383732464036926,3289126,941386,476711,29.67342472076416,66.0,0.06211104243993759
mlp,episode,continuous,current_action,2,0.9115173167595493,0.6129579185206051,0.015538417186242244,0.06383732464036926,3289126,941386,476711,29.67342472076416,66.0,0.06211104243993759
mlp,episode,continuous,current_action,3,0.22991016288320165,0.6129579185206051,0.001615598142622533,0.06383732464036926,3289126,941386,476711,29.67342472076416,66.0,0.06211104243993759
mlp,episode,continuous,current_action,4,0.42512287609542965,0.6129579185206051,0.0020852821877137533,0.06383732464036926,3289126,941386,476711,29.67342472076416,66.0,0.06211104243993759
mlp,episode,continuous,current_action,5,0.47732399755608834,0.6129579185206051,0.0038238190092278216,0.06383732464036926,3289126,941386,476711,29.67342472076416,66.0,0.06211104243993759
mlp,episode,continuous,current_action,6,0.6220116561244103,0.6129579185206051,0.37742532682288554,0.06383732464036926,3289126,941386,476711,29.67342472076416,66.0,0.06211104243993759
mlp,episode,continuous,future_action_mean,0,0.8386040801018178,0.6002103505926802,0.015541072175585542,0.061133943070484066,3289126,941386,476711,25.28344225883484,51.0,0.059565186500549316
mlp,episode,continuous,future_action_mean,1,0.7390015125005736,0.6002103505926802,0.034548355618128954,0.061133943070484066,3289126,941386,476711,25.28344225883484,51.0,0.059565186500549316
mlp,episode,continuous,future_action_mean,2,0.9021422324456737,0.6002103505926802,0.016882168738086362,0.061133943070484066,3289126,941386,476711,25.28344225883484,51.0,0.059565186500549316
mlp,episode,continuous,future_action_mean,3,0.2265556657622878,0.6002103505926802,0.001581604216322692,0.061133943070484066,3289126,941386,476711,25.28344225883484,51.0,0.059565186500549316
mlp,episode,continuous,future_action_mean,4,0.36866467353983645,0.6002103505926802,0.00220943643702381,0.061133943070484066,3289126,941386,476711,25.28344225883484,51.0,0.059565186500549316
mlp,episode,continuous,future_action_mean,5,0.49573523281857534,0.6002103505926802,0.003681910822272388,0.061133943070484066,3289126,941386,476711,25.28344225883484,51.0,0.059565186500549316
mlp,episode,continuous,future_action_mean,6,0.6307690569799972,0.6002103505926802,0.35349305348596866,0.061133943070484066,3289126,941386,476711,25.28344225883484,51.0,0.059565186500549316
ridge,episode,continuous,current_action,0,0.7668165106320258,0.3633873613473127,0.02328923509987544,0.14483420303730665,3289126,941386,476711,0.8619418144226074,,
ridge,episode,continuous,current_action,1,0.38919445227625327,0.3633873613473127,0.08248886488050697,0.14483420303730665,3289126,941386,476711,0.8619418144226074,,
ridge,episode,continuous,current_action,2,0.806900962774582,0.3633873613473127,0.03391006340208475,0.14483420303730665,3289126,941386,476711,0.8619418144226074,,
ridge,episode,continuous,current_action,3,0.04684988554735825,0.3633873613473127,0.0019996466390408774,0.14483420303730665,3289126,941386,476711,0.8619418144226074,,
ridge,episode,continuous,current_action,4,0.2730327595072747,0.3633873613473127,0.002636966709258978,0.14483420303730665,3289126,941386,476711,0.8619418144226074,,
ridge,episode,continuous,current_action,5,0.12532011305363766,0.3633873613473127,0.006399026477313071,0.14483420303730665,3289126,941386,476711,0.8619418144226074,,
ridge,episode,continuous,current_action,6,0.13559684564005714,0.3633873613473127,0.8631156180530666,0.14483420303730665,3289126,941386,476711,0.8619418144226074,,
ridge,episode,continuous,future_action_mean,0,0.6862834769833459,0.33694055642326937,0.030208267532111727,0.14131092835327777,3289126,941386,476711,0.024295330047607422,,
ridge,episode,continuous,future_action_mean,1,0.36507781007263496,0.33694055642326937,0.08404461580452655,0.14131092835327777,3289126,941386,476711,0.024295330047607422,,
ridge,episode,continuous,future_action_mean,2,0.7880473064157814,0.33694055642326937,0.036565530023911746,0.14131092835327777,3289126,941386,476711,0.024295330047607422,,
ridge,episode,continuous,future_action_mean,3,0.036733666225027495,0.33694055642326937,0.001969768252865577,0.14131092835327777,3289126,941386,476711,0.024295330047607422,,
ridge,episode,continuous,future_action_mean,4,0.21271732733618176,0.33694055642326937,0.0027551935561310396,0.14131092835327777,3289126,941386,476711,0.024295330047607422,,
ridge,episode,continuous,future_action_mean,5,0.1338660002816584,0.33694055642326937,0.006324114541902312,0.14131092835327777,3289126,941386,476711,0.024295330047607422,,
ridge,episode,continuous,future_action_mean,6,0.13585830764825535,0.33694055642326937,0.8273090087614955,0.14131092835327777,3289126,941386,476711,0.024295330047607422,,
