probe_model,split_mode,feature_set,target,action_dim,r2,avg_r2_for_target,mse,avg_mse_for_target,n_train,n_test,n_val,train_seconds,epochs,best_val_mse
mlp,episode,continuous,current_action,0,0.8181131522633102,0.671109280631302,0.02519388950155423,0.061236670328859766,5062565,1443742,722523,82.29469680786133,121.0,0.061708662658929825
mlp,episode,continuous,current_action,1,0.9422121406854077,0.671109280631302,0.008974191181101461,0.061236670328859766,5062565,1443742,722523,82.29469680786133,121.0,0.061708662658929825
mlp,episode,continuous,current_action,2,0.9066480152285246,0.671109280631302,0.0194759747230115,0.061236670328859766,5062565,1443742,722523,82.29469680786133,121.0,0.061708662658929825
mlp,episode,continuous,current_action,3,0.5150452481498218,0.671109280631302,0.0009456805479696357,0.061236670328859766,5062565,1443742,722523,82.29469680786133,121.0,0.061708662658929825
mlp,episode,continuous,current_action,4,0.45346371438340605,0.671109280631302,0.0040165496617453715,0.061236670328859766,5062565,1443742,722523,82.29469680786133,121.0,0.061708662658929825
mlp,episode,continuous,current_action,5,0.4290442064928347,0.671109280631302,0.00330545644948186,0.061236670328859766,5062565,1443742,722523,82.29469680786133,121.0,0.061708662658929825
mlp,episode,continuous,current_action,6,0.6332384872158096,0.671109280631302,0.3667449502371543,0.061236670328859766,5062565,1443742,722523,82.29469680786133,121.0,0.061708662658929825
mlp,episode,continuous,future_action_mean,0,0.7605930676105527,0.6383242946311624,0.03195261497516934,0.05945093280493114,5062565,1443742,722523,81.56707334518433,111.0,0.05981937795877457
mlp,episode,continuous,future_action_mean,1,0.9135387989416929,0.6383242946311624,0.013079416903135325,0.05945093280493114,5062565,1443742,722523,81.56707334518433,111.0,0.05981937795877457
mlp,episode,continuous,future_action_mean,2,0.8974438777588885,0.6383242946311624,0.020908520215244062,0.05945093280493114,5062565,1443742,722523,81.56707334518433,111.0,0.05981937795877457
mlp,episode,continuous,future_action_mean,3,0.44392418778647735,0.6383242946311624,0.001047993170801805,0.05945093280493114,5062565,1443742,722523,81.56707334518433,111.0,0.05981937795877457
mlp,episode,continuous,future_action_mean,4,0.36967472345797625,0.6383242946311624,0.004563151617818757,0.05945093280493114,5062565,1443742,722523,81.56707334518433,111.0,0.05981937795877457
mlp,episode,continuous,future_action_mean,5,0.4414548640910979,0.6383242946311624,0.0032339238503298054,0.05945093280493114,5062565,1443742,722523,81.56707334518433,111.0,0.05981937795877457
mlp,episode,continuous,future_action_mean,6,0.6416405427714511,0.6383242946311624,0.3413709089020189,0.05945093280493114,5062565,1443742,722523,81.56707334518433,111.0,0.05981937795877457
ridge,episode,continuous,current_action,0,0.7178358453209606,0.4490339678619592,0.03908370848547726,0.13377370647079098,5062565,1443742,722523,1.1234068870544434,,
ridge,episode,continuous,current_action,1,0.9000186181333614,0.4490339678619592,0.0155266529347862,0.13377370647079098,5062565,1443742,722523,1.1234068870544434,,
ridge,episode,continuous,current_action,2,0.8198570502328976,0.4490339678619592,0.0375831273944682,0.13377370647079098,5062565,1443742,722523,1.1234068870544434,,
ridge,episode,continuous,current_action,3,0.2679971270346373,0.4490339678619592,0.0014274339520959937,0.13377370647079098,5062565,1443742,722523,1.1234068870544434,,
ridge,episode,continuous,current_action,4,0.20537803533122534,0.4490339678619592,0.005839756055364287,0.13377370647079098,5062565,1443742,722523,1.1234068870544434,,
ridge,episode,continuous,current_action,5,0.0637234965907425,0.4490339678619592,0.005420421759243636,0.13377370647079098,5062565,1443742,722523,1.1234068870544434,,
ridge,episode,continuous,current_action,6,0.16842760238989052,0.4490339678619592,0.8315348447141014,0.13377370647079098,5062565,1443742,722523,1.1234068870544434,,
ridge,episode,continuous,future_action_mean,0,0.6102689948701888,0.40235075003947657,0.05201572329802554,0.13129923856693523,5062565,1443742,722523,0.03757119178771973,,
ridge,episode,continuous,future_action_mean,1,0.831226567557295,0.40235075003947657,0.02553119848060674,0.13129923856693523,5062565,1443742,722523,0.03757119178771973,,
ridge,episode,continuous,future_action_mean,2,0.8111863330188969,0.40235075003947657,0.03849418529795189,0.13129923856693523,5062565,1443742,722523,0.03757119178771973,,
ridge,episode,continuous,future_action_mean,3,0.19564924877919343,0.40235075003947657,0.001515897788924199,0.13129923856693523,5062565,1443742,722523,0.03757119178771973,,
ridge,episode,continuous,future_action_mean,4,0.13017485027442555,0.40235075003947657,0.006296977428803896,0.13129923856693523,5062565,1443742,722523,0.03757119178771973,,
ridge,episode,continuous,future_action_mean,5,0.06709538474159982,0.40235075003947657,0.00540143005713857,0.13129923856693523,5062565,1443742,722523,0.03757119178771973,,
ridge,episode,continuous,future_action_mean,6,0.1708538710347367,0.40235075003947657,0.7898392576170958,0.13129923856693523,5062565,1443742,722523,0.03757119178771973,,
