probe_model,split_mode,feature_set,target,action_dim,r2,avg_r2_for_target,mse,avg_mse_for_target,n_train,n_test,n_val,train_seconds,epochs,best_val_mse
mlp,episode,continuous,current_action,0,0.6151731129182119,0.517126868406228,0.07838371928730987,0.09085009226373242,2180590,623933,315038,22.30214214324951,73.0,0.08994954079389572
mlp,episode,continuous,current_action,1,0.877072285101161,0.517126868406228,0.02783922039706734,0.09085009226373242,2180590,623933,315038,22.30214214324951,73.0,0.08994954079389572
mlp,episode,continuous,current_action,2,0.8131266881498279,0.517126868406228,0.02733706290629117,0.09085009226373242,2180590,623933,315038,22.30214214324951,73.0,0.08994954079389572
mlp,episode,continuous,current_action,3,0.21297327420003576,0.517126868406228,0.003886142671655759,0.09085009226373242,2180590,623933,315038,22.30214214324951,73.0,0.08994954079389572
mlp,episode,continuous,current_action,4,0.25399316290097984,0.517126868406228,0.0068222641421950125,0.09085009226373242,2180590,623933,315038,22.30214214324951,73.0,0.08994954079389572
mlp,episode,continuous,current_action,5,0.31053604560946135,0.517126868406228,0.03873554326624946,0.09085009226373242,2180590,623933,315038,22.30214214324951,73.0,0.08994954079389572
mlp,episode,continuous,current_action,6,0.5370135099639184,0.517126868406228,0.45294669317535835,0.09085009226373242,2180590,623933,315038,22.30214214324951,73.0,0.08994954079389572
mlp,episode,continuous,future_action_mean,0,0.5082064770148518,0.49958256407408924,0.0920103349522631,0.08891326038349275,2180590,623933,315038,20.98228120803833,73.0,0.08784352242946625
mlp,episode,continuous,future_action_mean,1,0.8107196208799149,0.49958256407408924,0.039846635361012406,0.08891326038349275,2180590,623933,315038,20.98228120803833,73.0,0.08784352242946625
mlp,episode,continuous,future_action_mean,2,0.8127690723902571,0.49958256407408924,0.025033523583911747,0.08891326038349275,2180590,623933,315038,20.98228120803833,73.0,0.08784352242946625
mlp,episode,continuous,future_action_mean,3,0.23284024855619523,0.49958256407408924,0.001991146891074833,0.08891326038349275,2180590,623933,315038,20.98228120803833,73.0,0.08784352242946625
mlp,episode,continuous,future_action_mean,4,0.2681921448884499,0.49958256407408924,0.004838267750838209,0.08891326038349275,2180590,623933,315038,20.98228120803833,73.0,0.08784352242946625
mlp,episode,continuous,future_action_mean,5,0.31257339592717304,0.49958256407408924,0.03429918232946575,0.08891326038349275,2180590,623933,315038,20.98228120803833,73.0,0.08784352242946625
mlp,episode,continuous,future_action_mean,6,0.5517769888617818,0.49958256407408924,0.42437373181588317,0.08891326038349275,2180590,623933,315038,20.98228120803833,73.0,0.08784352242946625
ridge,episode,continuous,current_action,0,0.3684523900270221,0.3422730112892208,0.12863719308202176,0.16557349346993075,2180590,623933,315038,1.2721185684204102,,
ridge,episode,continuous,current_action,1,0.8219693388015811,0.3422730112892208,0.04031828638982709,0.16557349346993075,2180590,623933,315038,1.2721185684204102,,
ridge,episode,continuous,current_action,2,0.7497802335783386,0.3422730112892208,0.03660380087099175,0.16557349346993075,2180590,623933,315038,1.2721185684204102,,
ridge,episode,continuous,current_action,3,0.13327026537212616,0.3422730112892208,0.004279696350980519,0.16557349346993075,2180590,623933,315038,1.2721185684204102,,
ridge,episode,continuous,current_action,4,0.14897525629104535,0.3422730112892208,0.007782657348964299,0.16557349346993075,2180590,623933,315038,1.2721185684204102,,
ridge,episode,continuous,current_action,5,0.08306570042227468,0.3422730112892208,0.051515308389106014,0.16557349346993075,2180590,623933,315038,1.2721185684204102,,
ridge,episode,continuous,current_action,6,0.09039789453215741,0.3422730112892208,0.889877511857624,0.16557349346993075,2180590,623933,315038,1.2721185684204102,,
ridge,episode,continuous,future_action_mean,0,0.21425023326995563,0.2956815120964234,0.14700701787745446,0.16521101945728786,2180590,623933,315038,0.016298294067382812,,
ridge,episode,continuous,future_action_mean,1,0.7054531544308624,0.2956815120964234,0.06200695923523983,0.16521101945728786,2180590,623933,315038,0.016298294067382812,,
ridge,episode,continuous,future_action_mean,2,0.7370039001437705,0.2956815120964234,0.03516363002778359,0.16521101945728786,2180590,623933,315038,0.016298294067382812,,
ridge,episode,continuous,future_action_mean,3,0.11205941328446467,0.2956815120964234,0.0023046309916159757,0.16521101945728786,2180590,623933,315038,0.016298294067382812,,
ridge,episode,continuous,future_action_mean,4,0.12771686103650493,0.2956815120964234,0.005767004755918741,0.16521101945728786,2180590,623933,315038,0.016298294067382812,,
ridge,episode,continuous,future_action_mean,5,0.07983980442096927,0.2956815120964234,0.04591143568417735,0.16521101945728786,2180590,623933,315038,0.016298294067382812,,
ridge,episode,continuous,future_action_mean,6,0.09344721808843581,0.2956815120964234,0.8583164576288252,0.16521101945728786,2180590,623933,315038,0.016298294067382812,,
