probe_model,split_mode,feature_set,target,action_dim,r2,avg_r2_for_target,mse,avg_mse_for_target,n_train,n_test,n_val,train_seconds,epochs,best_val_mse
mlp,episode,continuous,current_action,0,0.7706754033426428,0.6836183922729253,0.03176468568270486,0.033938974491748757,5062565,1443742,722523,55.93115520477295,82.0,0.03475234657526016
mlp,episode,continuous,current_action,1,0.9488736710706986,0.6836183922729253,0.007939685872454022,0.033938974491748757,5062565,1443742,722523,55.93115520477295,82.0,0.03475234657526016
mlp,episode,continuous,current_action,2,0.9216925542045422,0.6836183922729253,0.01633724059182448,0.033938974491748757,5062565,1443742,722523,55.93115520477295,82.0,0.03475234657526016
mlp,episode,continuous,current_action,3,0.4679692980195972,0.6836183922729253,0.0010374804739328226,0.033938974491748757,5062565,1443742,722523,55.93115520477295,82.0,0.03475234657526016
mlp,episode,continuous,current_action,4,0.4129567005113324,0.6836183922729253,0.004314239745913597,0.033938974491748757,5062565,1443742,722523,55.93115520477295,82.0,0.03475234657526016
mlp,episode,continuous,current_action,5,0.4360837144777999,0.6836183922729253,0.0032647023537450415,0.033938974491748757,5062565,1443742,722523,55.93115520477295,82.0,0.03475234657526016
mlp,episode,continuous,current_action,6,0.8270774042838636,0.6836183922729253,0.17291478672166646,0.033938974491748757,5062565,1443742,722523,55.93115520477295,82.0,0.03475234657526016
mlp,episode,continuous,future_action_mean,0,0.733731480149701,0.6618080848228521,0.03553771567877897,0.03255952671445128,5062565,1443742,722523,45.6995530128479,66.0,0.03330468758940697
mlp,episode,continuous,future_action_mean,1,0.931292607702812,0.6618080848228521,0.010393709747059426,0.03255952671445128,5062565,1443742,722523,45.6995530128479,66.0,0.03330468758940697
mlp,episode,continuous,future_action_mean,2,0.9179871625322418,0.6618080848228521,0.016720279907548534,0.03255952671445128,5062565,1443742,722523,45.6995530128479,66.0,0.03330468758940697
mlp,episode,continuous,future_action_mean,3,0.39464937541266387,0.6618080848228521,0.0011408576071360152,0.03255952671445128,5062565,1443742,722523,45.6995530128479,66.0,0.03330468758940697
mlp,episode,continuous,future_action_mean,4,0.37333611202255734,0.6618080848228521,0.00453664550776144,0.03255952671445128,5062565,1443742,722523,45.6995530128479,66.0,0.03330468758940697
mlp,episode,continuous,future_action_mean,5,0.44582098584909524,0.6618080848228521,0.0032086444156362156,0.03255952671445128,5062565,1443742,722523,45.6995530128479,66.0,0.03330468758940697
mlp,episode,continuous,future_action_mean,6,0.8358388700908937,0.6618080848228521,0.15637883413723835,0.03255952671445128,5062565,1443742,722523,45.6995530128479,66.0,0.03330468758940697
ridge,episode,continuous,current_action,0,0.1947067796086156,0.3280598924724641,0.11154445009823956,0.13982861037863367,5062565,1443742,722523,1.2271003723144531,,
ridge,episode,continuous,current_action,1,0.8659939693273476,0.3280598924724641,0.020810525825677294,0.13982861037863367,5062565,1443742,722523,1.2271003723144531,,
ridge,episode,continuous,current_action,2,0.7402659305082611,0.3280598924724641,0.054188180192519184,0.13982861037863367,5062565,1443742,722523,1.2271003723144531,,
ridge,episode,continuous,current_action,3,0.17089644393527914,0.3280598924724641,0.0016167840447619498,0.13982861037863367,5062565,1443742,722523,1.2271003723144531,,
ridge,episode,continuous,current_action,4,0.08649348390700817,0.3280598924724641,0.006713450478546043,0.13982861037863367,5062565,1443742,722523,1.2271003723144531,,
ridge,episode,continuous,current_action,5,0.016329868200135933,0.3280598924724641,0.005694799524404383,0.13982861037863367,5062565,1443742,722523,1.2271003723144531,,
ridge,episode,continuous,current_action,6,0.22173277182060114,0.3280598924724641,0.7782320824862874,0.13982861037863367,5062565,1443742,722523,1.2271003723144531,,
ridge,episode,continuous,future_action_mean,0,0.13660728583391357,0.30324882135147174,0.11523331715072513,0.13762326301792505,5062565,1443742,722523,0.03747749328613281,,
ridge,episode,continuous,future_action_mean,1,0.8070489974513234,0.30324882135147174,0.02918866003850862,0.13762326301792505,5062565,1443742,722523,0.03747749328613281,,
ridge,episode,continuous,future_action_mean,2,0.7665133705766922,0.30324882135147174,0.047601837945949965,0.13762326301792505,5062565,1443742,722523,0.03747749328613281,,
ridge,episode,continuous,future_action_mean,3,0.13247345722387394,0.30324882135147174,0.0016349603279805652,0.13762326301792505,5062565,1443742,722523,0.03747749328613281,,
ridge,episode,continuous,future_action_mean,4,0.06073738749327928,0.30324882135147174,0.006799660221988524,0.13762326301792505,5062565,1443742,722523,0.03747749328613281,,
ridge,episode,continuous,future_action_mean,5,0.014240607520801363,0.30324882135147174,0.005707454250474463,0.13762326301792505,5062565,1443742,722523,0.03747749328613281,,
ridge,episode,continuous,future_action_mean,6,0.20512064336041858,0.30324882135147174,0.757196951189848,0.13762326301792505,5062565,1443742,722523,0.03747749328613281,,
